Entity,Code,Date,Total confirmed cases per million (cases per million),Daily new confirmed cases per million (cases)
Austria,AUT,"Mar 2, 2020",1.5544501687688757,0.4441286196482502
Austria,AUT,"Mar 3, 2020",1.9985787884171258,0.4441286196482502
Austria,AUT,"Mar 4, 2020",2.664771717889501,0.6661929294723753
Austria,AUT,"Mar 5, 2020",3.219932492449814,0.5551607745603128
Austria,AUT,"Mar 6, 2020",4.552318351394565,1.3323858589447506
Austria,AUT,"Mar 7, 2020",8.216379463492627,3.664061112098064
Austria,AUT,"Mar 8, 2020",10.992183336294191,2.7758038728015637
Austria,AUT,"Mar 9, 2020",11.32527980103038,0.33309646473618765
Austria,AUT,"Mar 10, 2020",14.545212293480192,3.219932492449814
Austria,AUT,"Mar 11, 2020",20.207852193995382,5.66263990051519
Austria,AUT,"Mar 12, 2020",27.313910108367384,7.106057914372003
Austria,AUT,"Mar 13, 2020",40.08260792325458,12.768697814887192
Austria,AUT,"Mar 14, 2020",55.96020607567952,15.877598152424943
Austria,AUT,"Mar 15, 2020",72.72606146740097,16.765855391721445
Austria,AUT,"Mar 16, 2020",95.48765322437379,22.76159175697282
Austria,AUT,"Mar 17, 2020",112.80866939065554,17.321016166281755
Austria,AUT,"Mar 18, 2020",147.8948303428673,35.08616095221176
Austria,AUT,"Mar 19, 2020",182.75892698525493,34.864096642387636
Austria,AUT,"Mar 20, 2020",243.82661218688935,61.0676852016344
Austria,AUT,"Mar 21, 2020",294.12417836205367,50.297566175164334
Austria,AUT,"Mar 22, 2020",335.7612364540771,41.63705809202345
Austria,AUT,"Mar 23, 2020",403.1577544856991,67.39651803162197
Austria,AUT,"Mar 24, 2020",498.09024693551254,94.93249244981347
Austria,AUT,"Mar 25, 2020",586.4718422455144,88.38159531000179
Austria,AUT,"Mar 26, 2020",653.7573281222243,67.2854858767099
Austria,AUT,"Mar 27, 2020",780.4450168768876,126.68768875466336
Austria,AUT,"Mar 28, 2020",854.6144963581454,74.16947948125778
Azerbaijan,AZE,"Dec 31, 2019",0,0
Azerbaijan,AZE,"Jan 1, 2020",0,0
Azerbaijan,AZE,"Jan 2, 2020",0,0
Azerbaijan,AZE,"Jan 3, 2020",0,0
Azerbaijan,AZE,"Jan 4, 2020",0,0
Azerbaijan,AZE,"Jan 5, 2020",0,0
Azerbaijan,AZE,"Jan 6, 2020",0,0
Azerbaijan,AZE,"Jan 7, 2020",0,0
Azerbaijan,AZE,"Jan 8, 2020",0,0
Azerbaijan,AZE,"Jan 9, 2020",0,0
Azerbaijan,AZE,"Jan 10, 2020",0,0
Azerbaijan,AZE,"Jan 11, 2020",0,0
Azerbaijan,AZE,"Jan 12, 2020",0,0
Azerbaijan,AZE,"Jan 13, 2020",0,0
Azerbaijan,AZE,"Jan 14, 2020",0,0
Azerbaijan,AZE,"Jan 15, 2020",0,0
Azerbaijan,AZE,"Jan 16, 2020",0,0
Azerbaijan,AZE,"Jan 17, 2020",0,0
Azerbaijan,AZE,"Jan 18, 2020",0,0
Azerbaijan,AZE,"Jan 19, 2020",0,0
Azerbaijan,AZE,"Jan 20, 2020",0,0
Azerbaijan,AZE,"Jan 21, 2020",0,0
Azerbaijan,AZE,"Jan 22, 2020",0,0
Azerbaijan,AZE,"Jan 23, 2020",0,0
Azerbaijan,AZE,"Jan 24, 2020",0,0
Azerbaijan,AZE,"Jan 25, 2020",0,0
Azerbaijan,AZE,"Jan 26, 2020",0,0
Azerbaijan,AZE,"Jan 27, 2020",0,0
Azerbaijan,AZE,"Jan 28, 2020",0,0
Azerbaijan,AZE,"Jan 29, 2020",0,0
Azerbaijan,AZE,"Jan 30, 2020",0,0
Azerbaijan,AZE,"Jan 31, 2020",0,0
Azerbaijan,AZE,"Feb 1, 2020",0,0
Azerbaijan,AZE,"Feb 2, 2020",0,0
Azerbaijan,AZE,"Feb 3, 2020",0,0
Azerbaijan,AZE,"Feb 4, 2020",0,0
Azerbaijan,AZE,"Feb 5, 2020",0,0
Azerbaijan,AZE,"Feb 6, 2020",0,0
Azerbaijan,AZE,"Feb 7, 2020",0,0
Azerbaijan,AZE,"Feb 8, 2020",0,0
Azerbaijan,AZE,"Feb 9, 2020",0,0
Azerbaijan,AZE,"Feb 10, 2020",0,0
Azerbaijan,AZE,"Feb 11, 2020",0,0
Azerbaijan,AZE,"Feb 12, 2020",0,0
Azerbaijan,AZE,"Feb 13, 2020",0,0
Azerbaijan,AZE,"Feb 14, 2020",0,0
Azerbaijan,AZE,"Feb 15, 2020",0,0
Azerbaijan,AZE,"Feb 16, 2020",0,0
Azerbaijan,AZE,"Feb 17, 2020",0,0
Azerbaijan,AZE,"Feb 18, 2020",0,0
Azerbaijan,AZE,"Feb 19, 2020",0,0
Azerbaijan,AZE,"Feb 20, 2020",0,0
Azerbaijan,AZE,"Feb 21, 2020",0,0
Azerbaijan,AZE,"Feb 22, 2020",0,0
Azerbaijan,AZE,"Feb 23, 2020",0,0
Azerbaijan,AZE,"Feb 24, 2020",0,0
Azerbaijan,AZE,"Feb 25, 2020",0,0
Azerbaijan,AZE,"Feb 26, 2020",0,0
Azerbaijan,AZE,"Feb 27, 2020",0,0
Azerbaijan,AZE,"Feb 28, 2020",0,0
Azerbaijan,AZE,"Feb 29, 2020",0.09862735380344062,0.09862735380344062
Azerbaijan,AZE,"Mar 1, 2020",0.09862735380344062,0
Azerbaijan,AZE,"Mar 2, 2020",0.29588206141032186,0.19725470760688124
Azerbaijan,AZE,"Mar 6, 2020",0.5917641228206437,0.29588206141032186
Azerbaijan,AZE,"Mar 7, 2020",0.8876461842309655,0.29588206141032186
Azerbaijan,AZE,"Mar 11, 2020",1.0849008918378469,0.19725470760688124
Azerbaijan,AZE,"Mar 12, 2020",1.282155599444728,0.19725470760688124
Azerbaijan,AZE,"Mar 13, 2020",1.282155599444728,0
Azerbaijan,AZE,"Mar 15, 2020",1.8739197222653716,0.5917641228206437
Azerbaijan,AZE,"Mar 16, 2020",1.8739197222653716,0
Azerbaijan,AZE,"Mar 17, 2020",1.8739197222653716,0
Azerbaijan,AZE,"Mar 18, 2020",2.761565906496337,0.8876461842309655
Azerbaijan,AZE,"Mar 19, 2020",3.353330029316981,0.5917641228206437
Azerbaijan,AZE,"Mar 20, 2020",4.3396035673513875,0.9862735380344062
Azerbaijan,AZE,"Mar 21, 2020",4.3396035673513875,0
Azerbaijan,AZE,"Mar 22, 2020",5.227249751582352,0.8876461842309655
Azerbaijan,AZE,"Mar 23, 2020",6.41077799722364,1.1835282456412874
Azerbaijan,AZE,"Mar 24, 2020",7.101169473847724,0.6903914766240843
Azerbaijan,AZE,"Mar 25, 2020",8.580579780899333,1.4794103070516094
Azerbaijan,AZE,"Mar 26, 2020",9.172343903719977,0.5917641228206437
Azerbaijan,AZE,"Mar 27, 2020",12.032537164019756,2.860193260299778
Azerbaijan,AZE,"Mar 28, 2020",16.273513377567703,4.240976213547946
Bahamas,BHS,"Mar 16, 2020",2.542924566685654,2.542924566685654
Bahamas,BHS,"Mar 17, 2020",2.542924566685654,0
Bahamas,BHS,"Mar 20, 2020",7.6287737000569615,5.085849133371308
Bahamas,BHS,"Mar 21, 2020",10.171698266742617,2.542924566685654
Bahamas,BHS,"Mar 22, 2020",10.171698266742617,0
Bahamas,BHS,"Mar 23, 2020",10.171698266742617,0
Bahamas,BHS,"Mar 24, 2020",10.171698266742617,0
Bahamas,BHS,"Mar 25, 2020",10.171698266742617,0
Bahamas,BHS,"Mar 26, 2020",12.714622833428269,2.542924566685654
Bahamas,BHS,"Mar 27, 2020",22.886321100170886,10.171698266742617
Bahamas,BHS,"Mar 28, 2020",22.886321100170886,0
Bahrain,BHR,"Dec 31, 2019",0,0
Bahrain,BHR,"Jan 1, 2020",0,0
Bahrain,BHR,"Jan 2, 2020",0,0
Bahrain,BHR,"Jan 3, 2020",0,0
Bahrain,BHR,"Jan 4, 2020",0,0
Bahrain,BHR,"Jan 5, 2020",0,0
Bahrain,BHR,"Jan 6, 2020",0,0
Bahrain,BHR,"Jan 7, 2020",0,0
Bahrain,BHR,"Jan 8, 2020",0,0
Bahrain,BHR,"Jan 9, 2020",0,0
Bahrain,BHR,"Jan 10, 2020",0,0
Bahrain,BHR,"Jan 11, 2020",0,0
Bahrain,BHR,"Jan 12, 2020",0,0
Bahrain,BHR,"Jan 13, 2020",0,0
Bahrain,BHR,"Jan 14, 2020",0,0
Bahrain,BHR,"Jan 15, 2020",0,0
Bahrain,BHR,"Jan 16, 2020",0,0
Bahrain,BHR,"Jan 17, 2020",0,0
Bahrain,BHR,"Jan 18, 2020",0,0
Bahrain,BHR,"Jan 19, 2020",0,0
Bahrain,BHR,"Jan 20, 2020",0,0
Bahrain,BHR,"Jan 21, 2020",0,0
Bahrain,BHR,"Jan 22, 2020",0,0
Bahrain,BHR,"Jan 23, 2020",0,0
Bahrain,BHR,"Jan 24, 2020",0,0
Bahrain,BHR,"Jan 25, 2020",0,0
Bahrain,BHR,"Jan 26, 2020",0,0
Bahrain,BHR,"Jan 27, 2020",0,0
Bahrain,BHR,"Jan 28, 2020",0,0
Bahrain,BHR,"Jan 29, 2020",0,0
Bahrain,BHR,"Jan 30, 2020",0,0
Bahrain,BHR,"Jan 31, 2020",0,0
Bahrain,BHR,"Feb 1, 2020",0,0
Bahrain,BHR,"Feb 2, 2020",0,0
Bahrain,BHR,"Feb 3, 2020",0,0
Bahrain,BHR,"Feb 4, 2020",0,0
Bahrain,BHR,"Feb 5, 2020",0,0
Bahrain,BHR,"Feb 6, 2020",0,0
Bahrain,BHR,"Feb 7, 2020",0,0
Bahrain,BHR,"Feb 8, 2020",0,0
Bahrain,BHR,"Feb 9, 2020",0,0
Bahrain,BHR,"Feb 10, 2020",0,0
Bahrain,BHR,"Feb 11, 2020",0,0
Bahrain,BHR,"Feb 12, 2020",0,0
Bahrain,BHR,"Feb 13, 2020",0,0
Bahrain,BHR,"Feb 14, 2020",0,0
Bahrain,BHR,"Feb 15, 2020",0,0
Bahrain,BHR,"Feb 16, 2020",0,0
Bahrain,BHR,"Feb 17, 2020",0,0
Bahrain,BHR,"Feb 18, 2020",0,0
Bahrain,BHR,"Feb 19, 2020",0,0
Bahrain,BHR,"Feb 20, 2020",0,0
Bahrain,BHR,"Feb 21, 2020",0,0
Bahrain,BHR,"Feb 22, 2020",0,0
Bahrain,BHR,"Feb 23, 2020",0,0
Bahrain,BHR,"Feb 24, 2020",0.5876880528308052,0.5876880528308052
Bahrain,BHR,"Feb 25, 2020",1.1753761056616103,0.5876880528308052
Bahrain,BHR,"Feb 26, 2020",13.516825215108518,12.34144910944691
Bahrain,BHR,"Feb 27, 2020",19.39370574341657,5.876880528308051
Bahrain,BHR,"Feb 28, 2020",19.39370574341657,0
Bahrain,BHR,"Feb 29, 2020",22.332146007570596,2.9384402641540257
Bahrain,BHR,"Mar 1, 2020",24.095210166063012,1.7630641584924156
Bahrain,BHR,"Mar 2, 2020",27.621338483047843,3.526128316984831
Bahrain,BHR,"Mar 4, 2020",28.796714588709452,1.1753761056616103
Bahrain,BHR,"Mar 5, 2020",30.559778747201868,1.7630641584924156
Bahrain,BHR,"Mar 6, 2020",30.559778747201868,0
Bahrain,BHR,"Mar 7, 2020",32.91053095852509,2.3507522113232207
Bahrain,BHR,"Mar 8, 2020",37.024347328340724,4.113816369815636
Bahrain,BHR,"Mar 9, 2020",46.42735617363361,9.403008845292883
Bahrain,BHR,"Mar 10, 2020",64.05799775855776,17.630641584924156
Bahrain,BHR,"Mar 11, 2020",64.64568581138857,0.5876880528308052
Bahrain,BHR,"Mar 12, 2020",95.20546455859044,30.559778747201868
Bahrain,BHR,"Mar 13, 2020",95.20546455859044,0
Bahrain,BHR,"Mar 14, 2020",123.41449109446908,28.20902653587865
Bahrain,BHR,"Mar 15, 2020",124.0021791472999,0.5876880528308052
Bahrain,BHR,"Mar 16, 2020",125.76524330579231,1.7630641584924156
Bahrain,BHR,"Mar 17, 2020",129.87905967560795,4.113816369815636
Bahrain,BHR,"Mar 18, 2020",139.28206852090082,9.403008845292883
Bahrain,BHR,"Mar 19, 2020",150.44814152468612,11.166073003785298
Bahrain,BHR,"Mar 20, 2020",158.0880862114866,7.639944686800467
Bahrain,BHR,"Mar 21, 2020",167.49109505677947,9.403008845292883
Bahrain,BHR,"Mar 22, 2020",179.83254416622637,12.34144910944691
Bahrain,BHR,"Mar 23, 2020",196.28780964548892,16.455265479262543
Bahrain,BHR,"Mar 24, 2020",199.22624990964295,2.9384402641540257
Bahrain,BHR,"Mar 25, 2020",229.19834060401402,29.972090694371065
Bahrain,BHR,"Mar 26, 2020",246.24129413610737,17.04295353209335
Bahrain,BHR,"Mar 27, 2020",269.16112819650874,22.919834060401403
Bahrain,BHR,"Mar 28, 2020",273.8626326191552,4.701504422646441
Bangladesh,BGD,"Mar 9, 2020",0.018216110506649966,0.018216110506649966
Bangladesh,BGD,"Mar 15, 2020",0.018216110506649966,0
Bangladesh,BGD,"Mar 17, 2020",0.03036018417774994,0.012144073671099976
Bangladesh,BGD,"Mar 18, 2020",0.048576294684399904,0.018216110506649966
Bangladesh,BGD,"Mar 19, 2020",0.06072036835549988,0.012144073671099976
Bangladesh,BGD,"Mar 20, 2020",0.06072036835549988,0
Bangladesh,BGD,"Mar 21, 2020",0.1032246262043498,0.04250425784884992
Bangladesh,BGD,"Mar 22, 2020",0.14572888405319973,0.04250425784884992
Bangladesh,BGD,"Mar 23, 2020",0.16394499455984968,0.018216110506649966
Bangladesh,BGD,"Mar 24, 2020",0.2003772155731496,0.03643222101329993
Bangladesh,BGD,"Mar 25, 2020",0.23680943658644954,0.03643222101329993
Bangladesh,BGD,"Mar 26, 2020",0.23680943658644954,0
Bangladesh,BGD,"Mar 27, 2020",0.29145776810639945,0.0546483315199499
Bangladesh,BGD,"Mar 28, 2020",0.29145776810639945,0
Barbados,BRB,"Mar 18, 2020",3.4798222506794354,3.4798222506794354
Barbados,BRB,"Mar 19, 2020",3.4798222506794354,0
Barbados,BRB,"Mar 20, 2020",6.959644501358871,3.4798222506794354
Barbados,BRB,"Mar 21, 2020",20.878933504076613,13.919289002717742
Barbados,BRB,"Mar 22, 2020",48.71751150951209,27.838578005435483
Barbados,BRB,"Mar 23, 2020",59.1569782615504,10.439466752038307
Barbados,BRB,"Mar 24, 2020",59.1569782615504,0
Barbados,BRB,"Mar 25, 2020",62.63680051222984,3.4798222506794354
Barbados,BRB,"Mar 26, 2020",62.63680051222984,0
Barbados,BRB,"Mar 27, 2020",83.51573401630645,20.878933504076613
Barbados,BRB,"Mar 28, 2020",83.51573401630645,0
Belarus,BLR,"Dec 31, 2019",0,0
Belarus,BLR,"Jan 1, 2020",0,0
Belarus,BLR,"Jan 2, 2020",0,0
Belarus,BLR,"Jan 3, 2020",0,0
Belarus,BLR,"Jan 4, 2020",0,0
Belarus,BLR,"Jan 5, 2020",0,0
Belarus,BLR,"Jan 6, 2020",0,0
Belarus,BLR,"Jan 7, 2020",0,0
Belarus,BLR,"Jan 8, 2020",0,0
Belarus,BLR,"Jan 9, 2020",0,0
Belarus,BLR,"Jan 10, 2020",0,0
Belarus,BLR,"Jan 11, 2020",0,0
Belarus,BLR,"Jan 12, 2020",0,0
Belarus,BLR,"Jan 13, 2020",0,0
Belarus,BLR,"Jan 14, 2020",0,0
Belarus,BLR,"Jan 15, 2020",0,0
Belarus,BLR,"Jan 16, 2020",0,0
Belarus,BLR,"Jan 17, 2020",0,0
Belarus,BLR,"Jan 18, 2020",0,0
Belarus,BLR,"Jan 19, 2020",0,0
Belarus,BLR,"Jan 20, 2020",0,0
Belarus,BLR,"Jan 21, 2020",0,0
Belarus,BLR,"Jan 22, 2020",0,0
Belarus,BLR,"Jan 23, 2020",0,0
Belarus,BLR,"Jan 24, 2020",0,0
Belarus,BLR,"Jan 25, 2020",0,0
Belarus,BLR,"Jan 26, 2020",0,0
Belarus,BLR,"Jan 27, 2020",0,0
Belarus,BLR,"Jan 28, 2020",0,0
Belarus,BLR,"Jan 29, 2020",0,0
Belarus,BLR,"Jan 30, 2020",0,0
Belarus,BLR,"Jan 31, 2020",0,0
Belarus,BLR,"Feb 1, 2020",0,0
Belarus,BLR,"Feb 2, 2020",0,0
Belarus,BLR,"Feb 3, 2020",0,0
Belarus,BLR,"Feb 4, 2020",0,0
Belarus,BLR,"Feb 5, 2020",0,0
Belarus,BLR,"Feb 6, 2020",0,0
Belarus,BLR,"Feb 7, 2020",0,0
Belarus,BLR,"Feb 8, 2020",0,0
Belarus,BLR,"Feb 9, 2020",0,0
Belarus,BLR,"Feb 10, 2020",0,0
Belarus,BLR,"Feb 11, 2020",0,0
Belarus,BLR,"Feb 12, 2020",0,0
Belarus,BLR,"Feb 13, 2020",0,0
Belarus,BLR,"Feb 14, 2020",0,0
Belarus,BLR,"Feb 15, 2020",0,0
Belarus,BLR,"Feb 16, 2020",0,0
Belarus,BLR,"Feb 17, 2020",0,0
Belarus,BLR,"Feb 18, 2020",0,0
Belarus,BLR,"Feb 19, 2020",0,0
Belarus,BLR,"Feb 20, 2020",0,0
Belarus,BLR,"Feb 21, 2020",0,0
Belarus,BLR,"Feb 22, 2020",0,0
Belarus,BLR,"Feb 23, 2020",0,0
Belarus,BLR,"Feb 24, 2020",0,0
Belarus,BLR,"Feb 25, 2020",0,0
Belarus,BLR,"Feb 26, 2020",0,0
Belarus,BLR,"Feb 27, 2020",0,0
Belarus,BLR,"Feb 28, 2020",0.10582770973702767,0.10582770973702767
Belarus,BLR,"Feb 29, 2020",0.10582770973702767,0
Belarus,BLR,"Mar 1, 2020",0.10582770973702767,0
Belarus,BLR,"Mar 2, 2020",0.10582770973702767,0
Belarus,BLR,"Mar 4, 2020",0.42331083894811067,0.317483129211083
Belarus,BLR,"Mar 5, 2020",0.634966258422166,0.21165541947405533
Belarus,BLR,"Mar 11, 2020",0.952449387633249,0.317483129211083
Belarus,BLR,"Mar 12, 2020",1.269932516844332,0.317483129211083
Belarus,BLR,"Mar 13, 2020",2.222381904477581,0.952449387633249
Belarus,BLR,"Mar 16, 2020",2.857348162899747,0.634966258422166
Belarus,BLR,"Mar 17, 2020",3.809797550532996,0.952449387633249
Belarus,BLR,"Mar 18, 2020",3.809797550532996,0
Belarus,BLR,"Mar 19, 2020",4.868074647903273,1.0582770973702766
Belarus,BLR,"Mar 20, 2020",6.032179455010577,1.1641048071073044
Belarus,BLR,"Mar 21, 2020",6.032179455010577,0
Belarus,BLR,"Mar 22, 2020",8.042905940014103,2.010726485003526
Belarus,BLR,"Mar 23, 2020",8.042905940014103,0
Belarus,BLR,"Mar 24, 2020",8.572044488699241,0.5291385486851383
Belarus,BLR,"Mar 25, 2020",8.572044488699241,0
Belarus,BLR,"Mar 26, 2020",9.101183037384379,0.5291385486851383
Belarus,BLR,"Mar 27, 2020",9.101183037384379,0
Belarus,BLR,"Mar 28, 2020",9.9478047152806,0.8466216778962213
Belgium,BEL,"Dec 31, 2019",0,0
Belgium,BEL,"Jan 1, 2020",0,0
Belgium,BEL,"Jan 2, 2020",0,0
Belgium,BEL,"Jan 3, 2020",0,0
Belgium,BEL,"Jan 4, 2020",0,0
Belgium,BEL,"Jan 5, 2020",0,0
Belgium,BEL,"Jan 6, 2020",0,0
Belgium,BEL,"Jan 7, 2020",0,0
Belgium,BEL,"Jan 8, 2020",0,0
Belgium,BEL,"Jan 9, 2020",0,0
Belgium,BEL,"Jan 10, 2020",0,0
Belgium,BEL,"Jan 11, 2020",0,0
Belgium,BEL,"Jan 12, 2020",0,0
Belgium,BEL,"Jan 13, 2020",0,0
Belgium,BEL,"Jan 14, 2020",0,0
Belgium,BEL,"Jan 15, 2020",0,0
Belgium,BEL,"Jan 16, 2020",0,0
Belgium,BEL,"Jan 17, 2020",0,0
Belgium,BEL,"Jan 18, 2020",0,0
Belgium,BEL,"Jan 19, 2020",0,0
Belgium,BEL,"Jan 20, 2020",0,0
Belgium,BEL,"Jan 21, 2020",0,0
Belgium,BEL,"Jan 22, 2020",0,0
Belgium,BEL,"Jan 23, 2020",0,0
Belgium,BEL,"Jan 24, 2020",0,0
Belgium,BEL,"Jan 25, 2020",0,0
Belgium,BEL,"Jan 26, 2020",0,0
Belgium,BEL,"Jan 27, 2020",0,0
Belgium,BEL,"Jan 28, 2020",0,0
Belgium,BEL,"Jan 29, 2020",0,0
Belgium,BEL,"Jan 30, 2020",0,0
Belgium,BEL,"Jan 31, 2020",0,0
Belgium,BEL,"Feb 1, 2020",0,0
Belgium,BEL,"Feb 2, 2020",0,0
Belgium,BEL,"Feb 3, 2020",0,0
Belgium,BEL,"Feb 4, 2020",0.08628413572977742,0.08628413572977742
Belgium,BEL,"Feb 5, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 6, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 7, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 8, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 9, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 10, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 11, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 12, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 13, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 14, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 15, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 16, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 17, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 18, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 19, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 20, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 21, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 22, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 23, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 24, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 25, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 26, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 27, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 28, 2020",0.08628413572977742,0
Belgium,BEL,"Feb 29, 2020",0.08628413572977742,0
Belgium,BEL,"Mar 1, 2020",0.08628413572977742,0
Belgium,BEL,"Mar 2, 2020",0.17256827145955483,0.08628413572977742
Belgium,BEL,"Mar 3, 2020",0.6902730858382193,0.5177048143786646
Belgium,BEL,"Mar 4, 2020",1.1216937644871063,0.4314206786488871
Belgium,BEL,"Mar 5, 2020",1.9845351217848806,0.8628413572977742
Belgium,BEL,"Mar 6, 2020",4.314206786488871,2.3296716647039903
Belgium,BEL,"Mar 7, 2020",9.404970794545738,5.090764008056868
Belgium,BEL,"Mar 8, 2020",14.582018938332384,5.177048143786645
Belgium,BEL,"Mar 9, 2020",17.256827145955484,2.6748082076231
Belgium,BEL,"Mar 10, 2020",20.621908439416803,3.3650812934613192
Belgium,BEL,"Mar 11, 2020",23.03786423985057,2.4159558004337676
Belgium,BEL,"Mar 12, 2020",27.09321861915011,4.055354379299539
Belgium,BEL,"Mar 13, 2020",34.42737015618119,7.33415153703108
Belgium,BEL,"Mar 14, 2020",48.232831872945575,13.805461716764388
Belgium,BEL,"Mar 15, 2020",59.44976951781664,11.216937644871065
Belgium,BEL,"Mar 16, 2020",76.4477442565828,16.99797473876615
Belgium,BEL,"Mar 17, 2020",93.6182872668085,17.170543010225707
Belgium,BEL,"Mar 18, 2020",107.25118071211332,13.632893445304832
Belgium,BEL,"Mar 19, 2020",128.21822569444925,20.967044982335914
Belgium,BEL,"Mar 20, 2020",154.88002363495048,26.661797940501224
Belgium,BEL,"Mar 21, 2020",194.74329434210765,39.86327070715717
Belgium,BEL,"Mar 22, 2020",242.88984207932344,48.1465477372158
Belgium,BEL,"Mar 23, 2020",293.452345616973,50.56250353764957
Belgium,BEL,"Mar 24, 2020",322.96152003655686,29.50917441958388
Belgium,BEL,"Mar 25, 2020",368.3469754304198,45.38545539386292
Belgium,BEL,"Mar 26, 2020",425.9847780979111,57.637802667491314
Belgium,BEL,"Mar 27, 2020",537.9815862751622,111.99680817725108
Belgium,BEL,"Mar 28, 2020",628.4936446556987,90.51205838053652
Belize,BLZ,"Mar 24, 2020",2.51495771098609,2.51495771098609
Belize,BLZ,"Mar 25, 2020",2.51495771098609,0
Belize,BLZ,"Mar 26, 2020",5.02991542197218,2.51495771098609
Belize,BLZ,"Mar 27, 2020",5.02991542197218,0
Belize,BLZ,"Mar 28, 2020",5.02991542197218,0
Benin,BEN,"Mar 17, 2020",0.0824864858265946,0.0824864858265946
Benin,BEN,"Mar 18, 2020",0.0824864858265946,0
Benin,BEN,"Mar 19, 2020",0.0824864858265946,0
Benin,BEN,"Mar 20, 2020",0.1649729716531892,0.0824864858265946
Benin,BEN,"Mar 21, 2020",0.1649729716531892,0
Benin,BEN,"Mar 22, 2020",0.1649729716531892,0
Benin,BEN,"Mar 23, 2020",0.1649729716531892,0
Benin,BEN,"Mar 24, 2020",0.412432429132973,0.2474594574797838
Benin,BEN,"Mar 25, 2020",0.412432429132973,0
Benin,BEN,"Mar 26, 2020",0.412432429132973,0
Benin,BEN,"Mar 27, 2020",0.4949189149595676,0.0824864858265946
Benin,BEN,"Mar 28, 2020",0.4949189149595676,0
Bermuda,BMU,"Mar 20, 2020",32.1166476643168,32.1166476643168
Bermuda,BMU,"Mar 21, 2020",32.1166476643168,0
Bermuda,BMU,"Mar 22, 2020",32.1166476643168,0
Bermuda,BMU,"Mar 23, 2020",96.34994299295039,64.2332953286336
Bermuda,BMU,"Mar 24, 2020",96.34994299295039,0
Bermuda,BMU,"Mar 25, 2020",96.34994299295039,0
Bermuda,BMU,"Mar 26, 2020",96.34994299295039,0
Bermuda,BMU,"Mar 27, 2020",240.87485748237597,144.52491448942558
Bermuda,BMU,"Mar 28, 2020",272.99150514669276,32.1166476643168
Bhutan,BTN,"Mar 6, 2020",1.2959881391165509,1.2959881391165509
Bhutan,BTN,"Mar 13, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 15, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 17, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 18, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 19, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 20, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 21, 2020",2.5919762782331017,1.2959881391165509
Bhutan,BTN,"Mar 22, 2020",2.5919762782331017,0
Bhutan,BTN,"Mar 23, 2020",2.5919762782331017,0
Bhutan,BTN,"Mar 24, 2020",2.5919762782331017,0
Bhutan,BTN,"Mar 25, 2020",2.5919762782331017,0
Bhutan,BTN,"Mar 26, 2020",3.887964417349653,1.2959881391165509
Bhutan,BTN,"Mar 27, 2020",3.887964417349653,0
Bhutan,BTN,"Mar 28, 2020",3.887964417349653,0
Bolivia,BOL,"Mar 12, 2020",0.17133513503650166,0.17133513503650166
Bolivia,BOL,"Mar 13, 2020",0.2570027025547525,0.08566756751825083
Bolivia,BOL,"Mar 14, 2020",0.8566756751825083,0.5996729726277559
Bolivia,BOL,"Mar 15, 2020",0.8566756751825083,0
Bolivia,BOL,"Mar 17, 2020",0.9423432427007592,0.08566756751825083
Bolivia,BOL,"Mar 18, 2020",1.02801081021901,0.08566756751825083
Bolivia,BOL,"Mar 19, 2020",1.02801081021901,0
Bolivia,BOL,"Mar 20, 2020",1.2850135127737625,0.2570027025547525
Bolivia,BOL,"Mar 21, 2020",1.6276837828467658,0.3426702700730033
Bolivia,BOL,"Mar 22, 2020",1.7133513503650166,0.08566756751825083
Bolivia,BOL,"Mar 23, 2020",2.3130243229927725,0.5996729726277559
Bolivia,BOL,"Mar 24, 2020",2.3986918905110235,0.08566756751825083
